shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,participating_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern
shape_001440,ontology:TelomeraseImmortalizedCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/TelomeraseImmortalizedCellLine,ontology:modified,https://purl.expasy.org/cellosaurus/rdf/ontology/modified,Literal,Literal,925,925,925,1.0,100.0,ontology:TelomeraseImmortalizedCellLine -> ontology:modified -> Literal
shape_001441,ontology:FactorDependentCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/FactorDependentCellLine,ontology:modified,https://purl.expasy.org/cellosaurus/rdf/ontology/modified,Literal,Literal,433,433,433,1.0,100.0,ontology:FactorDependentCellLine -> ontology:modified -> Literal
shape_001443,ontology:ReferenceResources,https://purl.expasy.org/cellosaurus/rdf/ontology/ReferenceResources,ontology:recommendedName,https://purl.expasy.org/cellosaurus/rdf/ontology/recommendedName,Literal,Literal,5,5,5,1.0,100.0,ontology:ReferenceResources -> ontology:recommendedName -> Literal
shape_001444,ontology:HybridCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/HybridCellLine,ontology:recommendedName,https://purl.expasy.org/cellosaurus/rdf/ontology/recommendedName,Literal,Literal,792,792,792,1.0,100.0,ontology:HybridCellLine -> ontology:recommendedName -> Literal
shape_001414,skos:Concept,http://www.w3.org/2004/02/skos/core#Concept,skos:notation,http://www.w3.org/2004/02/skos/core#notation,Literal,Literal,13925,13925,13925,1.0,100.0,skos:Concept -> skos:notation -> Literal
shape_001428,ontology:HybridCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/HybridCellLine,ontology:modified,https://purl.expasy.org/cellosaurus/rdf/ontology/modified,Literal,Literal,792,792,792,1.0,100.0,ontology:HybridCellLine -> ontology:modified -> Literal
shape_001429,ontology:StromalCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/StromalCellLine,ontology:modified,https://purl.expasy.org/cellosaurus/rdf/ontology/modified,Literal,Literal,66,66,66,1.0,100.0,ontology:StromalCellLine -> ontology:modified -> Literal
shape_001173,ontology:CrispScreensRepositories,https://purl.expasy.org/cellosaurus/rdf/ontology/CrispScreensRepositories,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,1,1,1,1.0,100.0,ontology:CrispScreensRepositories -> ontology:name -> Literal
shape_001174,ontology:Protein,https://purl.expasy.org/cellosaurus/rdf/ontology/Protein,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,10612,10612,10612,1.0,100.0,ontology:Protein -> ontology:name -> Literal
shape_001175,ontology:RegistrationRecord,https://purl.expasy.org/cellosaurus/rdf/ontology/RegistrationRecord,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,6121,6121,6121,1.0,100.0,ontology:RegistrationRecord -> ontology:name -> Literal
shape_001176,ontology:CellLineCollectionsProviders,https://purl.expasy.org/cellosaurus/rdf/ontology/CellLineCollectionsProviders,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,58,58,58,1.0,100.0,ontology:CellLineCollectionsProviders -> ontology:name -> Literal
shape_001177,ncit:C17467,http://purl.obolibrary.org/obo/NCIT_C17467,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,1,1,1,1.0,100.0,ncit:C17467 -> ontology:name -> Literal
shape_001178,ontology:Disease,https://purl.expasy.org/cellosaurus/rdf/ontology/Disease,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,123030,123030,123030,1.0,100.0,ontology:Disease -> ontology:name -> Literal
shape_001179,ontology:GeneExpressionDatabases,https://purl.expasy.org/cellosaurus/rdf/ontology/GeneExpressionDatabases,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,3,3,3,1.0,100.0,ontology:GeneExpressionDatabases -> ontology:name -> Literal
shape_001180,ontology:Species,https://purl.expasy.org/cellosaurus/rdf/ontology/Species,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,168573,168573,168573,1.0,100.0,ontology:Species -> ontology:name -> Literal
shape_001181,ontology:FiniteCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/FiniteCellLine,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,12489,12489,12489,1.0,100.0,ontology:FiniteCellLine -> ontology:name -> Literal
shape_001182,ontology:MetabolomicDatabases,https://purl.expasy.org/cellosaurus/rdf/ontology/MetabolomicDatabases,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,1,1,1,1.0,100.0,ontology:MetabolomicDatabases -> ontology:name -> Literal
shape_001183,ontology:SpontaneouslyImmortalizedCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/SpontaneouslyImmortalizedCellLine,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,7334,7334,7334,1.0,100.0,ontology:SpontaneouslyImmortalizedCellLine -> ontology:name -> Literal
shape_001184,schema:Person,https://schema.org/Person,ontology:name,https://purl.expasy.org/cellosaurus/rdf/ontology/name,Literal,Literal,198258,198258,198258,1.0,100.0,schema:Person -> ontology:name -> Literal
shape_001398,fabio:Book,http://purl.org/spar/fabio/Book,ontology:publicationYear,https://purl.expasy.org/cellosaurus/rdf/ontology/publicationYear,Literal,Literal,6,6,6,1.0,100.0,fabio:Book -> ontology:publicationYear -> Literal
shape_001399,ontology:MedicalDegreeMasterThesis,https://purl.expasy.org/cellosaurus/rdf/ontology/MedicalDegreeMasterThesis,ontology:publicationYear,https://purl.expasy.org/cellosaurus/rdf/ontology/publicationYear,Literal,Literal,1,1,1,1.0,100.0,ontology:MedicalDegreeMasterThesis -> ontology:publicationYear -> Literal
shape_001400,fabio:JournalArticle,http://purl.org/spar/fabio/JournalArticle,ontology:publicationYear,https://purl.expasy.org/cellosaurus/rdf/ontology/publicationYear,Literal,Literal,27824,27824,27824,1.0,100.0,fabio:JournalArticle -> ontology:publicationYear -> Literal
shape_001401,ontology:PrivaDocentThesis,https://purl.expasy.org/cellosaurus/rdf/ontology/PrivaDocentThesis,ontology:publicationYear,https://purl.expasy.org/cellosaurus/rdf/ontology/publicationYear,Literal,Literal,1,1,1,1.0,100.0,ontology:PrivaDocentThesis -> ontology:publicationYear -> Literal
shape_001402,fabio:BookChapter,http://purl.org/spar/fabio/BookChapter,ontology:publicationYear,https://purl.expasy.org/cellosaurus/rdf/ontology/publicationYear,Literal,Literal,220,220,220,1.0,100.0,fabio:BookChapter -> ontology:publicationYear -> Literal
shape_001403,fabio:ConferencePaper,http://purl.org/spar/fabio/ConferencePaper,ontology:publicationYear,https://purl.expasy.org/cellosaurus/rdf/ontology/publicationYear,Literal,Literal,21,21,21,1.0,100.0,fabio:ConferencePaper -> ontology:publicationYear -> Literal
