shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern
shape_000256,doco:TextBox,http://purl.org/spar/doco/TextBox,dcterms:hasPart,http://purl.org/dc/terms/hasPart,doco:SectionLabel,http://purl.org/spar/doco/SectionLabel,0,0,0.0,0.0,doco:TextBox -> dcterms:hasPart -> doco:SectionLabel
shape_000255,doco:FigureBox,http://purl.org/spar/doco/FigureBox,dcterms:hasPart,http://purl.org/dc/terms/hasPart,doco:Label,http://purl.org/spar/doco/Label,0,0,0.0,0.0,doco:FigureBox -> dcterms:hasPart -> doco:Label
shape_000254,doco:Section,http://purl.org/spar/doco/Section,dcterms:hasPart,http://purl.org/dc/terms/hasPart,doco:SectionLabel,http://purl.org/spar/doco/SectionLabel,0,0,0.0,0.0,doco:Section -> dcterms:hasPart -> doco:SectionLabel
shape_000253,doco:ListOfOrganizations,http://purl.org/spar/doco/ListOfOrganizations,dcterms:hasPart,http://purl.org/dc/terms/hasPart,doco:Label,http://purl.org/spar/doco/Label,0,0,0.0,0.0,doco:ListOfOrganizations -> dcterms:hasPart -> doco:Label
shape_000252,doco:TableBox,http://purl.org/spar/doco/TableBox,dcterms:hasPart,http://purl.org/dc/terms/hasPart,deo:Caption,http://purl.org/spar/deo/Caption,0,0,0.0,0.0,doco:TableBox -> dcterms:hasPart -> deo:Caption
shape_000251,doco:Appendix,http://purl.org/spar/doco/Appendix,dcterms:hasPart,http://purl.org/dc/terms/hasPart,doco:SectionLabel,http://purl.org/spar/doco/SectionLabel,0,0,0.0,0.0,doco:Appendix -> dcterms:hasPart -> doco:SectionLabel
shape_000250,doco:CaptionedBox,http://purl.org/spar/doco/CaptionedBox,dcterms:hasPart,http://purl.org/dc/terms/hasPart,deo:Caption,http://purl.org/spar/deo/Caption,0,0,0.0,0.0,doco:CaptionedBox -> dcterms:hasPart -> deo:Caption
shape_000249,doco:Abstract,http://purl.org/spar/doco/Abstract,dcterms:hasPart,http://purl.org/dc/terms/hasPart,doco:SectionLabel,http://purl.org/spar/doco/SectionLabel,0,0,0.0,0.0,doco:Abstract -> dcterms:hasPart -> doco:SectionLabel
shape_000248,doco:TableBox,http://purl.org/spar/doco/TableBox,dcterms:hasPart,http://purl.org/dc/terms/hasPart,ontology:TableFooter,https://purl.expasy.org/sibils/rdf/ontology/TableFooter,0,0,0.0,0.0,doco:TableBox -> dcterms:hasPart -> ontology:TableFooter
shape_000247,doco:FigureBox,http://purl.org/spar/doco/FigureBox,dcterms:hasPart,http://purl.org/dc/terms/hasPart,deo:Caption,http://purl.org/spar/deo/Caption,0,0,0.0,0.0,doco:FigureBox -> dcterms:hasPart -> deo:Caption
shape_000246,rdf:Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,owl:equivalentProperty,http://www.w3.org/2002/07/owl#equivalentProperty,rdf:Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,0,0,0.0,0.0,rdf:Property -> owl:equivalentProperty -> rdf:Property
shape_000245,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,owl:equivalentProperty,http://www.w3.org/2002/07/owl#equivalentProperty,rdf:Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,0,0,0.0,0.0,owl:DatatypeProperty -> owl:equivalentProperty -> rdf:Property
shape_000276,ontology:NexAnnotation,https://purl.expasy.org/sibils/rdf/ontology/NexAnnotation,oa:hasTarget,http://www.w3.org/ns/oa#hasTarget,ontology:AnnotationTarget,https://purl.expasy.org/sibils/rdf/ontology/AnnotationTarget,0,0,0.0,0.0,ontology:NexAnnotation -> oa:hasTarget -> ontology:AnnotationTarget
shape_000275,skos:Concept,http://www.w3.org/2004/02/skos/core#Concept,skos:inScheme,http://www.w3.org/2004/02/skos/core#inScheme,ontology:SibilsConceptScheme,https://purl.expasy.org/sibils/rdf/ontology/SibilsConceptScheme,0,0,0.0,0.0,skos:Concept -> skos:inScheme -> ontology:SibilsConceptScheme
shape_000274,skos:Concept,http://www.w3.org/2004/02/skos/core#Concept,skos:inScheme,http://www.w3.org/2004/02/skos/core#inScheme,owl:NamedIndividual,http://www.w3.org/2002/07/owl#NamedIndividual,0,0,0.0,0.0,skos:Concept -> skos:inScheme -> owl:NamedIndividual
shape_000273,fabio:Abstract,http://purl.org/spar/fabio/Abstract,ontology:hasAnnotation,https://purl.expasy.org/sibils/rdf/ontology/hasAnnotation,ontology:NexAnnotation,https://purl.expasy.org/sibils/rdf/ontology/NexAnnotation,0,0,0.0,0.0,fabio:Abstract -> ontology:hasAnnotation -> ontology:NexAnnotation
shape_000272,fabio:ReviewArticle,http://purl.org/spar/fabio/ReviewArticle,ontology:hasAnnotation,https://purl.expasy.org/sibils/rdf/ontology/hasAnnotation,ontology:NexAnnotation,https://purl.expasy.org/sibils/rdf/ontology/NexAnnotation,0,0,0.0,0.0,fabio:ReviewArticle -> ontology:hasAnnotation -> ontology:NexAnnotation
shape_000271,fabio:Article,http://purl.org/spar/fabio/Article,ontology:hasAnnotation,https://purl.expasy.org/sibils/rdf/ontology/hasAnnotation,ontology:NexAnnotation,https://purl.expasy.org/sibils/rdf/ontology/NexAnnotation,0,0,0.0,0.0,fabio:Article -> ontology:hasAnnotation -> ontology:NexAnnotation
shape_000270,fabio:Editorial,http://purl.org/spar/fabio/Editorial,ontology:hasAnnotation,https://purl.expasy.org/sibils/rdf/ontology/hasAnnotation,ontology:NexAnnotation,https://purl.expasy.org/sibils/rdf/ontology/NexAnnotation,0,0,0.0,0.0,fabio:Editorial -> ontology:hasAnnotation -> ontology:NexAnnotation
shape_000269,fabio:BriefReport,http://purl.org/spar/fabio/BriefReport,ontology:hasAnnotation,https://purl.expasy.org/sibils/rdf/ontology/hasAnnotation,ontology:NexAnnotation,https://purl.expasy.org/sibils/rdf/ontology/NexAnnotation,0,0,0.0,0.0,fabio:BriefReport -> ontology:hasAnnotation -> ontology:NexAnnotation
