prefix,iri,as_subject,as_object,subject_pattern,object_pattern
aop.stressor,https://identifiers.org/aop.stressor/417,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/60,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/443,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/687,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/522,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/418,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/170,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/513,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/254,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/36,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/458,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/84,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/397,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/171,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/241,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/39,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/713,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/112,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/624,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/696,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/486,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/711,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/356,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/635,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/611,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/643,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/521,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/353,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/824,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/459,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/685,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/575,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/554,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/326,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/770,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/851,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/506,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/478,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/307,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/213,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/798,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/248,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/819,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/86,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/529,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/746,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/253,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/347,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/612,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/308,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/245,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/244,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/543,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/200,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/712,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/268,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/57,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/615,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/317,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/33,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/290,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/630,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/380,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/168,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/50,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/788,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/603,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/739,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/191,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/146,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/658,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/449,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/604,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/814,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/661,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/555,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/442,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/206,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/282,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/596,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/586,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/239,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/773,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/828,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/686,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/534,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/467,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/833,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/21,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/535,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/83,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/446,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/9,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/124,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/287,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/294,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/402,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/474,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/775,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/74,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/563,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/577,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/802,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/411,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/766,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/196,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/105,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/61,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/831,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/208,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/695,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/163,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/368,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/818,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/348,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/304,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/548,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/682,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/732,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/62,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/639,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/328,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/281,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/104,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/745,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/581,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/379,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/46,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/78,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/800,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/721,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/229,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/660,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/591,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/118,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/598,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/782,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/649,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/267,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/56,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/391,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/197,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/675,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/426,2,2,ncit:C54571 -> foaf:page -> ncit:C54571,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/92,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/421,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/835,5,5,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000000,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/536,4,4,ncit:C54571 -> aopo:has_chemical_entity -> cheminf:000446,ncit:C54571 -> foaf:page -> ncit:C54571
aop.stressor,https://identifiers.org/aop.stressor/810,3,3,ncit:C54571 -> dcterms:isPartOf -> aopo:AdverseOutcomePathway,aopo:AdverseOutcomePathway -> ncit:C54571 -> ncit:C54571
