shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,participating_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern
shape_001683,mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:GeographicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#GeographicalDescriptor,250445,0,0,0.0,0.0,mesh.vocab:SCR_Chemical -> mesh.vocab:parentTreeNumber -> mesh.vocab:GeographicalDescriptor
shape_001684,mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,250445,0,0,0.0,0.0,mesh.vocab:SCR_Chemical -> mesh.vocab:parentTreeNumber -> mesh.vocab:PublicationType
shape_001685,mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,250445,0,0,0.0,0.0,mesh.vocab:SCR_Chemical -> mesh.vocab:parentTreeNumber -> mesh.vocab:Qualifier
shape_001686,mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term,250445,0,0,0.0,0.0,mesh.vocab:SCR_Chemical -> mesh.vocab:parentTreeNumber -> mesh.vocab:Term
shape_001648,mesh.vocab:CheckTag,http://id.nlm.nih.gov/mesh/vocab#CheckTag,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:TreeNumber,http://id.nlm.nih.gov/mesh/vocab#TreeNumber,2,0,0,0.0,0.0,mesh.vocab:CheckTag -> mesh.vocab:parentTreeNumber -> mesh.vocab:TreeNumber
shape_001688,mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:TreeNumber,http://id.nlm.nih.gov/mesh/vocab#TreeNumber,250445,0,0,0.0,0.0,mesh.vocab:SCR_Chemical -> mesh.vocab:parentTreeNumber -> mesh.vocab:TreeNumber
shape_001689,mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,owl:Class,http://www.w3.org/2002/07/owl#Class,250445,0,0,0.0,0.0,mesh.vocab:SCR_Chemical -> mesh.vocab:parentTreeNumber -> owl:Class
shape_001690,mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:AllowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#AllowedDescriptorQualifierPair,66571,0,0,0.0,0.0,mesh.vocab:SCR_Organism -> mesh.vocab:parentTreeNumber -> mesh.vocab:AllowedDescriptorQualifierPair
shape_001691,mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:Concept,http://id.nlm.nih.gov/mesh/vocab#Concept,66571,0,0,0.0,0.0,mesh.vocab:SCR_Organism -> mesh.vocab:parentTreeNumber -> mesh.vocab:Concept
shape_001692,mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:DisallowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#DisallowedDescriptorQualifierPair,66571,0,0,0.0,0.0,mesh.vocab:SCR_Organism -> mesh.vocab:parentTreeNumber -> mesh.vocab:DisallowedDescriptorQualifierPair
shape_001693,mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:GeographicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#GeographicalDescriptor,66571,0,0,0.0,0.0,mesh.vocab:SCR_Organism -> mesh.vocab:parentTreeNumber -> mesh.vocab:GeographicalDescriptor
shape_001694,mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,66571,0,0,0.0,0.0,mesh.vocab:SCR_Organism -> mesh.vocab:parentTreeNumber -> mesh.vocab:PublicationType
shape_001695,mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,66571,0,0,0.0,0.0,mesh.vocab:SCR_Organism -> mesh.vocab:parentTreeNumber -> mesh.vocab:Qualifier
shape_001696,mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term,66571,0,0,0.0,0.0,mesh.vocab:SCR_Organism -> mesh.vocab:parentTreeNumber -> mesh.vocab:Term
shape_001697,mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,66571,0,0,0.0,0.0,mesh.vocab:SCR_Organism -> mesh.vocab:parentTreeNumber -> mesh.vocab:TopicalDescriptor
shape_001698,mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:TreeNumber,http://id.nlm.nih.gov/mesh/vocab#TreeNumber,66571,0,0,0.0,0.0,mesh.vocab:SCR_Organism -> mesh.vocab:parentTreeNumber -> mesh.vocab:TreeNumber
shape_001699,mesh.vocab:SCR_Organism,http://id.nlm.nih.gov/mesh/vocab#SCR_Organism,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,owl:Class,http://www.w3.org/2002/07/owl#Class,66571,0,0,0.0,0.0,mesh.vocab:SCR_Organism -> mesh.vocab:parentTreeNumber -> owl:Class
shape_001687,mesh.vocab:SCR_Chemical,http://id.nlm.nih.gov/mesh/vocab#SCR_Chemical,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,250445,0,0,0.0,0.0,mesh.vocab:SCR_Chemical -> mesh.vocab:parentTreeNumber -> mesh.vocab:TopicalDescriptor
shape_001649,mesh.vocab:CheckTag,http://id.nlm.nih.gov/mesh/vocab#CheckTag,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,owl:Class,http://www.w3.org/2002/07/owl#Class,2,0,0,0.0,0.0,mesh.vocab:CheckTag -> mesh.vocab:parentTreeNumber -> owl:Class
shape_001650,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:AllowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#AllowedDescriptorQualifierPair,189,0,0,0.0,0.0,mesh.vocab:PublicationType -> mesh.vocab:parentTreeNumber -> mesh.vocab:AllowedDescriptorQualifierPair
shape_001651,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:Concept,http://id.nlm.nih.gov/mesh/vocab#Concept,189,0,0,0.0,0.0,mesh.vocab:PublicationType -> mesh.vocab:parentTreeNumber -> mesh.vocab:Concept
