subject_class,subject_uri,property,property_uri,object_class,object_uri
GO_0008150,http://purl.obolibrary.org/obo/GO_0008150,identifier,http://purl.org/dc/elements/1.1/identifier,GO_0008150,http://purl.obolibrary.org/obo/GO_0008150
GO_0008150,http://purl.obolibrary.org/obo/GO_0008150,identifier,http://purl.org/dc/elements/1.1/identifier,PATO_0001241,http://purl.obolibrary.org/obo/PATO_0001241
CHEMINF_000000,http://semanticscience.org/resource/CHEMINF_000000,identifier,http://purl.org/dc/elements/1.1/identifier,CHEMINF_000000,http://semanticscience.org/resource/CHEMINF_000000
CHEMINF_000000,http://semanticscience.org/resource/CHEMINF_000000,identifier,http://purl.org/dc/elements/1.1/identifier,CHEMINF_000446,http://semanticscience.org/resource/CHEMINF_000446
data_1027,http://edamontology.org/data_1027,identifier,http://purl.org/dc/elements/1.1/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,identifier,http://purl.org/dc/elements/1.1/identifier,KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship
data_1025,http://edamontology.org/data_1025,identifier,http://purl.org/dc/elements/1.1/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
data_2291,http://edamontology.org/data_2291,identifier,http://purl.org/dc/elements/1.1/identifier,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CHEMINF_000408,http://semanticscience.org/resource/CHEMINF_000408,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
data_2291,http://edamontology.org/data_2291,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
OrganContext,http://aopkb.org/aop_ontology#OrganContext,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CHEMINF_000407,http://semanticscience.org/resource/CHEMINF_000407,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CHEMINF_000567,http://semanticscience.org/resource/CHEMINF_000567,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
GO_0008150,http://purl.obolibrary.org/obo/GO_0008150,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
131567,http://purl.bioontology.org/ontology/NCBITAXON/131567,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CHEMINF_000564,http://semanticscience.org/resource/CHEMINF_000564,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CHEMINF_000409,http://semanticscience.org/resource/CHEMINF_000409,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CHEMINF_000412,http://semanticscience.org/resource/CHEMINF_000412,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CHEMINF_000000,http://semanticscience.org/resource/CHEMINF_000000,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CHEMINF_000446,http://semanticscience.org/resource/CHEMINF_000446,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
data_2298,http://edamontology.org/data_2298,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CHEMINF_000406,http://semanticscience.org/resource/CHEMINF_000406,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CHEMINF_000405,http://semanticscience.org/resource/CHEMINF_000405,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CHEMINF_000140,http://semanticscience.org/resource/CHEMINF_000140,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
data_1027,http://edamontology.org/data_1027,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
data_1025,http://edamontology.org/data_1025,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
data_1033,http://edamontology.org/data_1033,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
PATO_0001241,http://purl.obolibrary.org/obo/PATO_0001241,source,http://purl.org/dc/elements/1.1/source,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
data_1025,http://edamontology.org/data_1025,data_1033,http://edamontology.org/data_1033,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
data_1033,http://edamontology.org/data_1033,data_1033,http://edamontology.org/data_1033,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,has_chemical_entity,http://aopkb.org/aop_ontology#has_chemical_entity,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,has_chemical_entity,http://aopkb.org/aop_ontology#has_chemical_entity,CHEMINF_000000,http://semanticscience.org/resource/CHEMINF_000000
C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,has_chemical_entity,http://aopkb.org/aop_ontology#has_chemical_entity,CHEMINF_000446,http://semanticscience.org/resource/CHEMINF_000446
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,C25725,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25725,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,PATO_0000047,http://purl.obolibrary.org/obo/PATO_0000047,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,PATO_0000047,http://purl.obolibrary.org/obo/PATO_0000047,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,title,http://purl.org/dc/elements/1.1/title,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
